"Record.ID","Incident.Year","Incident.Month","Incident.Day","Operator.ID","Operator","Aircraft","Aircraft.Type","Aircraft.Make","Aircraft.Model","Aircraft.Mass","Engine.Make","Engine.Model","Engines","Engine.Type","Engine1.Position","Engine2.Position","Engine3.Position","Engine4.Position","Airport.ID","Airport","State","FAA.Region","Warning.Issued","Flight.Phase","Visibility","Precipitation","Height","Speed","Distance","Species.ID","Species.Name","Species.Quantity","Flight.Impact","Fatalities","Injuries","Aircraft.Damage","Radome.Strike","Radome.Damage","Windshield.Strike","Windshield.Damage","Nose.Strike","Nose.Damage","Engine1.Strike","Engine1.Damage","Engine2.Strike","Engine2.Damage","Engine3.Strike","Engine3.Damage","Engine4.Strike","Engine4.Damage","Engine.Ingested","Propeller.Strike","Propeller.Damage","Wing.or.Rotor.Strike","Wing.or.Rotor.Damage","Fuselage.Strike","Fuselage.Damage","Landing.Gear.Strike","Landing.Gear.Damage","Tail.Strike","Tail.Damage","Lights.Strike","Lights.Damage","Other.Strike","Other.Damage"
200847,2007,2,3,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"O2111","ROCK PIGEON","2-10","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200848,2007,2,3,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"O2111","ROCK PIGEON","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246119,2007,2,5,"BUS","BUSINESS","C-172","A","226","7",1,7,"19",1,"A","7",NA,"",NA,"KPRC","ERNEST A LOVE FIELD","AZ","AWP","N","TAKEOFF RUN","DAY","NONE",0,50,0,"UNKBS","UNKNOWN SMALL BIRD","1","ABORTED TAKEOFF",NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
241304,2007,2,16,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","","","","",NA,NA,0,"YH004","HORNED LARK","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10801,2007,2,16,"MIL","MILITARY","F-16C","A","561","",NA,NA,"",NA,"","",NA,"",NA,"KTUS","TUCSON INTL","AZ","AWP","","TAKEOFF RUN","DAY","",0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","","NONE",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238657,2007,2,18,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","DESCENT","NIGHT","NONE",3000,210,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201352,2007,2,19,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,2007,2,22,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"O2205","MOURNING DOVE","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245979,2007,2,24,"ASH","MESA AIRLINES","CRJ900","A","188","17",4,22,"4",2,"D","5",5,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","APPROACH","DAY","NONE",NA,NA,0,"O2205","MOURNING DOVE","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248202,2007,2,25,"AAL","AMERICAN AIRLINES","B-757-200","A","148","26",4,37,"37",2,"D","1",1,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","TAKEOFF RUN","DAY","SNOW",0,142,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240776,2007,2,27,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"O2111","ROCK PIGEON","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246446,2007,3,1,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"K5102","PEREGRINE FALCON","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200960,2007,3,2,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"O2111","ROCK PIGEON","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244577,2007,3,6,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"ZT103","BREWER'S BLACKBIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246063,2007,3,6,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"ZT103","BREWER'S BLACKBIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244130,2007,3,8,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","","","","",NA,NA,0,"ZT104","BROWN-HEADED COWBIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243109,2007,3,10,"BUS","BUSINESS","C-172","A","226","7",1,7,"19",1,"A","7",NA,"",NA,"KPRC","ERNEST A LOVE FIELD","AZ","AWP","N","CLIMB","DAY","NONE",7000,72,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
248698,2007,3,11,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"O2205","MOURNING DOVE","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241149,2007,3,11,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","","","","",NA,NA,0,"1E3103","GUNNISON'S PRAIRIE DOG","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245075,2007,3,16,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","DESCENT","DAY","NONE",16000,280,50,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240410,2007,3,16,"ASH","MESA AIRLINES","CRJ100/200","A","188","10",3,22,"4",2,"D","5",5,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","","APPROACH","","",6500,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245800,2007,3,19,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"M7005","AMERICAN COOT","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245051,2007,3,22,"FDX","FEDEX EXPRESS","DC-10-10","A","583","24",4,22,"7",3,"D","1",6,"1",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","TAKEOFF RUN","DAY","",0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244909,2007,3,24,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","","","","",NA,NA,0,"O2205","MOURNING DOVE","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242915,2007,3,25,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","","","","",NA,NA,0,"1E3103","GUNNISON'S PRAIRIE DOG","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246806,2007,3,28,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","","","","",NA,NA,0,"1E3103","GUNNISON'S PRAIRIE DOG","2-10","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246879,2007,3,29,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"O2205","MOURNING DOVE","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249068,2007,4,1,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","","","","",NA,NA,0,"YH004","HORNED LARK","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245575,2007,4,8,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KTUS","TUCSON INTL","AZ","AWP","","","","",NA,NA,0,"R2203","GREAT HORNED OWL","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247422,2007,4,11,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KTUS","TUCSON INTL","AZ","AWP","","","","",NA,NA,0,"O2205","MOURNING DOVE","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247813,2007,4,15,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","N","CLIMB","NIGHT","NONE",4300,230,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246167,2007,4,18,"USA","1US AIRWAYS","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","Y","APPROACH","DAY","NONE",25,140,0,"O2205","MOURNING DOVE","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249709,2007,4,18,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"O2111","ROCK PIGEON","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248744,2007,4,22,"ASH","MESA AIRLINES","DHC8 DASH 8","A","303","10",3,31,"10",2,"C","4",4,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","APPROACH","DAY","",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
243010,2007,4,22,"SWA","SOUTHWEST AIRLINES","B-737-500","A","148","33",4,10,"1",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","N","APPROACH","NIGHT","NONE",900,148,NA,"J","DUCKS, GEESE, SWANS","1","NONE",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247577,2007,4,22,"BUS","BUSINESS","BA-125-700","A","168","2",3,19,"1",2,"D","5",5,"",NA,"KSDL","SCOTTSDALE ARPT","AZ","AWP","N","LANDING ROLL","DAY","NONE",0,110,0,"O22","DOVE","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
248264,2007,4,23,"ASH","MESA AIRLINES","DHC8 DASH 8","A","303","10",3,31,"10",2,"C","4",4,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","APPROACH","NIGHT","",NA,NA,15,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248265,2007,4,23,"ASH","MESA AIRLINES","CRJ100/200","A","188","10",3,22,"4",2,"D","5",5,"",NA,"KNYL","YUMA MCAS/YUMA INTL ARPT","AZ","AWP","","LANDING ROLL","DUSK","NONE",0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246014,2007,4,23,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","APPROACH","DUSK","NONE",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246015,2007,4,23,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","APPROACH","DAY","NONE",500,150,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248414,2007,4,24,"NWA","NORTHWEST AIRLINES","B-757-200","A","04A","3",4,34,"40",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","","APPROACH","NIGHT","NONE",1500,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246668,2007,4,25,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","","","",NA,NA,0,"YH004","HORNED LARK","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248239,2007,4,25,"DAL","DELTA AIR LINES","B-767-300","A","148","97",4,NA,"",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","","APPROACH","NIGHT","NONE",4000,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
247917,2007,4,27,"AAL","AMERICAN AIRLINES","MD-82","A","583","37",4,34,"10",2,"D","5",5,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","","LANDING ROLL","NIGHT","",0,NA,0,"1F11","COYOTE","1","",NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
248497,2007,4,27,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","CLIMB","NIGHT","NONE",3100,230,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246027,2007,4,28,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243002,2007,4,28,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","DESCENT","NIGHT","NONE",4000,220,15,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248181,2007,4,28,"ASH","MESA AIRLINES","CRJ900","A","188","17",4,22,"4",2,"D","5",5,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","APPROACH","DAY","",NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245554,2007,4,30,"ASH","MESA AIRLINES","CRJ900","A","188","17",4,22,"4",2,"D","5",5,"",NA,"KTUS","TUCSON INTL","AZ","AWP","N","CLIMB","DAY","NONE",20,180,0,"K33","HAWK","1","NONE",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249413,2007,5,2,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","N","DESCENT","NIGHT","NONE",10000,180,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243736,2007,5,3,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","N","DESCENT","NIGHT","NONE",4500,250,15,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
243352,2007,5,3,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"1C2201","BRAZILIAN FREE-TAILED BAT","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249847,2007,5,3,"JBU","JETBLUE AIRWAYS","A-320","A","04A","3",4,23,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","DESCENT","NIGHT","NONE",4400,230,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245776,2007,5,4,"CXP","XTRA AIRWAYS","B-737-400","A","148","32",4,10,"1",2,"D","1",1,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","TAKEOFF RUN","DAY","NONE",0,NA,0,"ZX3","SPARROW","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245001,2007,5,4,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","TAKEOFF RUN","DAY","NONE",0,140,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247962,2007,5,4,"JBU","JETBLUE AIRWAYS","A-320","A","04A","3",4,23,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","LANDING ROLL","NIGHT","",0,130,0,"UNKBS","UNKNOWN SMALL BIRD","2-10","NONE",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245505,2007,5,5,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KTUS","TUCSON INTL","AZ","AWP","N","CLIMB","DAY","NONE",20,140,0,"UNKBS","UNKNOWN SMALL BIRD","2-10","NONE",NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245039,2007,5,5,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","","","",NA,NA,0,"O2215","WHITE-WINGED DOVE","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247931,2007,5,7,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148","24",4,10,"1",2,"D","1",1,"",NA,"KRNO","RENO TAHOE INTL","NV","AWP","N","CLIMB","DAY","NONE",3000,230,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249096,2007,5,7,"HAL","HAWAIIAN AIR","B-767","A","148","98",4,NA,"",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","","APPROACH","NIGHT","",NA,NA,3,"UNKBM","UNKNOWN MEDIUM BIRD","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246787,2007,5,7,"COA","CONTINENTAL AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","","APPROACH","NIGHT","",5000,NA,3,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244755,2007,5,8,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148","42",4,10,"1",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","DESCENT","NIGHT","NONE",5000,220,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246168,2007,5,8,"HAL","HAWAIIAN AIR","B-767-300","A","148","97",4,34,"46",2,"D","1",1,"",NA,"KPHX","PHOENIX SKY HARBOR INTL ARPT","AZ","AWP","N","APPROACH","NIGHT","NONE",2500,143,3,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245126,2007,5,9,"JBU","JETBLUE AIRWAYS","A-320","A","04A","3",4,23,"1",2,"D","1",1,"",NA,"KLAS","MC CARRAN INTL ARPT","NV","AWP","N","APPROACH","NIGHT","NONE",1300,155,NA,"UNKBL","UNKNOWN LARGE BIRD","1","NONE",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
242406,2007,5,9,"BUS","BUSINESS","C-172","A","226","7",1,7,"19",1,"A","7",NA,"",NA,"KPRC","ERNEST A LOVE FIELD","AZ","AWP","N","CLIMB","DAY","NONE",100,75,NA,"UNKBS","UNKNOWN SMALL BIRD","1","PRECAUTIONARY LANDING",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243337,2007,5,9,"BUS","BUSINESS","PA-28","A","729","23",1,7,"19",1,"A","7",NA,"",NA,"KFFZ","FALCON FIELD ARPT","AZ","AWP","N","APPROACH","DAY","NONE",150,85,NA,"O2111","ROCK PIGEON","1","NONE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
245389,2007,5,15,"UNK","UNKNOWN","UNKNOWN","","","",NA,NA,"",NA,"","",NA,"",NA,"KIWA","PHOENIX-MESA GATEWAY","AZ","AWP","","","","",NA,NA,0,"ZX3","SPARROW","1","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
